大三室出租，家具家电齐全，拎包入住。电梯双气都有，随时可以看,3,2,140,整租,2300,gongyi
电梯一室家具家电齐全,1,0,33,整租,1300,gongyi
新心花苑住宅小区2区 1室1厅1卫 配套齐全 电梯房,1,1,55,整租,1500,gongyi
建业百城天地 1室1厅1卫 精装修 月租1300 电梯房,1,1,38,整租,1300,gongyi
豪布斯卡精装一室朝南户型，可短租，可押一付一,1,1,33,整租,1300,gongyi
东方现代城北苑精装两室，半年可租,2,1,84,整租,2000,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 33平 精装修 电梯房,1,1,33,整租,1200,gongyi
家具家电齐全电梯一室可短租三个月,1,0,33,整租,1200,gongyi
东区子华附近，大3室，全新出租,3,2,143,整租,2700,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 精装修 电梯房 38平,1,1,38,整租,1300,gongyi
豪布斯卡一室可压一付一可短租一个月,1,0,33,整租,1300,gongyi
巩义碧桂园  4室2厅 月租2800 精装修 电梯房,4,2,140,整租,2800,gongyi
可短租一个月  可压一付一电梯有暖气建业百城天地一室,1,0,33,整租,1200,gongyi
新兴桥头，钢院新区，电梯双气，家具家电齐全，拎包入住,2,2,98,整租,1700,gongyi
豪布斯卡南户家具家电齐全,1,0,33,整租,1200,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 配套齐全,1,1,38,整租,1300,gongyi
七小附近，全新装修，随时看房。标注一室一厅一厨一卫！,1,1,55,整租,1500,gongyi
朗曼祥和 2室2厅1卫  电梯房 精装修 月租1600,2,2,90,整租,1600,gongyi
巩义碧桂园 3室2厅1卫 精装修 电梯房 月租3000,3,2,130,整租,3000,gongyi
建业百城天地 1室1厅1卫 电梯房 月租1300 精装修,1,1,38,整租,1300,gongyi
年租2万！小区环境好，有暖气，电梯房。随时看房,2,2,98,整租,1800,gongyi
森海玉波苑 2室2厅 月租1600 95平 电梯房,2,2,95,整租,1600,gongyi
盛威凯旋门 3室2厅1卫 电梯房双气 精装修 月租1600,3,2,93,整租,1600,gongyi
东润峰景 2室2厅 月租1900 精装修 电梯房双气,2,2,95,整租,2000,gongyi
尚城华府3室出租，月租2200拎包入住,3,2,110,整租,2200,gongyi
电梯双气，可短租一个月，可押一付一，家电齐全拎包入住,1,1,45,整租,1400,gongyi
德丰香榭里 2室2厅1卫 精装修 95平 电梯房,2,2,95,整租,1800,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 33平 精装修 电梯房,1,1,33,整租,1300,gongyi
恒星皇家花园 3室2厅2卫 电梯房 月租2800 精装修,3,2,130,整租,2800,gongyi
郑商附近 建业百城天地 精装2房 双气家电家具齐全,2,1,75,整租,2000,gongyi
两居室出租，可以半年付。月租1700。家具家电齐全，拎包入住,2,2,85,整租,1700,gongyi
三彩附近两居室。电梯双气小区，密码锁入户随时可看房。,2,1,65,整租,1600,gongyi
东区 建业百城天地 公寓精装暖气两室 商住两用,2,1,75,整租,2000,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 精装修 33平,1,1,33,整租,1500,gongyi
电梯一室精装修48平家具家电齐全,1,0,45,整租,1600,gongyi
新兴桥头 正上豪布斯卡精装一房 家电齐全 新房随时住,1,1,33,整租,1300,gongyi
朗曼花公馆 1室1厅1卫 精装修 配套齐全 电梯房,1,1,45,整租,1400,gongyi
新心花苑住宅小区2区 3室2厅1卫 电梯房 精装修,3,2,100,整租,1800,gongyi
正上豪布斯卡 精装大床一室 家电家具齐全 随时入住,1,1,33,整租,1300,gongyi
正上豪布斯卡 1室1厅1卫 电梯房 精装修 月租1300,1,1,33,整租,1300,gongyi
恒星皇家花园电梯双气随时看房,3,2,120,整租,2500,gongyi
巩义东区 豪布斯卡一室  电梯房可短租 可做饭,1,0,33,整租,1300,gongyi
清河湾(2期) 3室2厅1卫 电梯房 98平 配套齐全,3,2,98,整租,1800,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 精装修 电梯房 33平,1,1,33,整租,1300,gongyi
正上豪布斯卡精装1室，家具家电齐全，领包入住,1,0,33,整租,1300,gongyi
建业百城天地 1室1厅1卫 月租1300 精装修 电梯房,1,1,38,整租,1300,gongyi
朗曼花公馆 1室1厅1卫 精装修 配套齐全 55平,1,1,55,整租,1500,gongyi
建业百城天地精装一室出租,1,1,33,整租,1300,gongyi
建业百城天地 1室1厅1卫 电梯房 精装修 月租1200,1,1,33,整租,1200,gongyi
电梯双气一室家具家电齐全,1,0,45,整租,1500,gongyi
朗曼新城 2室2厅1卫 电梯房 精装修  月租1800,2,2,95,整租,1800,gongyi
恒星皇家花园 3室2厅1卫 精装修 电梯房 月租2600,3,2,116,整租,2600,gongyi
巩义建业壹号城邦 3室2厅1卫 123平 精装修 电梯房,3,2,123,整租,2200,gongyi
东方现代城 3室2厅1卫 南北通透 120平 电梯房,3,2,120,整租,2000,gongyi
丁香花园全新家电 3室2厅1卫 电梯房 精装修 配套齐全,3,2,120,整租,1900,gongyi
精装三室   家具家电齐全   商圈附近,3,2,128,整租,2600,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 48平 电梯房 精装修,1,1,48,整租,1400,gongyi
精装一居室，暖气电梯房,1,0,35,整租,1300,gongyi
家具家电齐全精装电梯双气,2,2,75,整租,2000,gongyi
建业百城天地 1室1厅1卫 38平 电梯房 精装修,1,1,33,整租,1200,gongyi
正上豪布斯卡 1室1厅 电梯房月租1300 精装修,1,1,33,整租,1300,gongyi
电梯一室家具家电齐全,1,0,33,整租,1300,gongyi
新兴桥头桐本路水苑南区，3室2厅，精装修家具家电齐全,3,2,89,整租,1800,gongyi
正上豪布斯卡 1室1厅 月租1100 精装修 电梯房,1,1,33,整租,1100,gongyi
七小附近精装两室，带暖气，随时看房，周边配套齐全,2,2,96,整租,1800,gongyi
东区子华附近精装三室，随时看房,3,2,110,整租,2200,gongyi
建业百城天地 1室1厅1卫 电梯房 精装修 月租1200,1,1,33,整租,1300,gongyi
指纹锁入户，有电视机，自动衣架，家具家电齐全拎包入住,1,1,55,整租,1500,gongyi
紫荆路 建业百城天地 暖气精装一室 家电家具齐全 随时入住,1,1,38,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 月租1300,1,1,33,整租,1300,gongyi
新兴桥附近 豪布斯卡精装一房 家电齐全 可月租月付,1,1,33,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 33平 精装修 电梯房,1,1,33,整租,1300,gongyi
家具家电齐全，可喝茶办公可拎包居住，半年起租,1,0,33,整租,1500,gongyi
市府附近 豪布斯卡精装一房 家电齐全 随时住,1,1,33,整租,1300,gongyi
紫荆路附近 恒星花园双气 精装三房 家电家具齐全,3,2,130,整租,2400,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 精装修 33平 电梯房,1,1,33,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 配套齐全 电梯房,1,1,38,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅 电梯 月租1300 精装修,1,1,33,整租,1300,gongyi
新心花苑住宅小区2区 3室2厅2卫 精装修 南北通透,3,2,133,整租,2000,gongyi
嵩山路附近 建业百城天地 精装暖气一室 随时入住,1,1,38,整租,1300,gongyi
世博一品城 3室2厅2卫 精装修 132平 南北通透,3,2,120,整租,2500,gongyi
朗曼花公馆 1室1厅1卫 配套齐全 电梯房 精装修,1,1,45,整租,1450,gongyi
电梯双气一室一厅家具家电齐全,1,1,55,整租,1800,gongyi
嵩山路 恒星花园 双气精装三房 家电家具齐全 随时入住,3,2,130,整租,2600,gongyi
巩义碧桂园 4室2厅2卫 南北通透 精装修月租2800,4,2,140,整租,2800,gongyi
建业百城天地 1室1厅1卫 可短租一个月33平 精装修,1,1,33,整租,1200,gongyi
正上豪布斯卡精装1室,1,0,33,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅 月租1400 精装修 电梯房,1,1,33,整租,1500,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 精装修 33平,1,1,33,整租,1300,gongyi
尚城华府 1室1厅1卫 电梯房 精装修 月租1600,1,1,60,整租,1600,gongyi
正上豪布斯卡 1室1厅 电梯房 33平 月租1300,1,1,33,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 33平,1,1,33,整租,1300,gongyi
新兴桥附近 豪布斯卡精装一房 家电齐全 新房随时住,1,1,33,整租,1300,gongyi
精装两室恒星皇家花园 2室2厅1卫 92平 精装修 电梯房,2,2,92,整租,2200,gongyi
嵩山路附近3室，家具家电齐全，有车位,3,2,123,整租,2200,gongyi
子华 滨河路豪布斯卡附近 精装3房 家电齐全 随时住,3,2,130,整租,2500,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 配套齐全 38平,1,1,33,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 配套齐全 精装修,1,1,33,整租,1300,gongyi
精装修精装房，南北通透大阳台，拎包入住，一年起租,3,2,130,整租,2600,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 精装修 38平 电梯房,1,1,33,整租,1300,gongyi
新兴桥头附近 豪布斯卡精装一房 家电齐全 新房随时住,1,1,33,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅月租1300 电梯房 精装修,1,1,33,整租,1300,gongyi
石河路 朗曼花公馆 双气精装两室 家电齐全随时入住,2,1,75,整租,2000,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 33平 精装修,1,1,33,整租,1300,gongyi
新兴桥 正上豪布斯卡 精装一室 朝南 家电家具齐全,1,1,33,整租,1300,gongyi
石河道公园附近 朗曼花公馆双气精装一室一厅一厨一卫,1,1,50,整租,1800,gongyi
嵩山路附近 建业百城天地 精装一房 可押一付一,1,1,33,整租,1300,gongyi
新兴桥东 正上豪布斯卡 精装一室 家电家具齐全 押一付一,1,1,33,整租,1300,gongyi
东区法院附近 豪布斯卡精装一房 家电齐全 随时住,1,1,33,整租,1200,gongyi
滨河路附近精装1室，家具家电齐全,1,0,33,整租,1500,gongyi
临东区 朗曼花公馆 电梯双气精装两室 家电家具齐全,2,1,75,整租,1900,gongyi
子华附近 豪布斯卡朝南 精装一房 家电齐全,1,1,33,整租,1300,gongyi
滨河路附近 豪布斯卡精装一房 家电齐全 随时住,1,1,33,整租,1100,gongyi
正上豪布斯卡精装一房 家电家具齐全,1,1,33,整租,1100,gongyi
建业百城天地 1室1厅 月租1200 精装修 电梯房,1,1,33,整租,1200,gongyi
东区140平精装大三室，拎包入住,3,2,142,整租,2500,gongyi
滨河路世博一品城三室   豪布斯卡附近,3,2,99,整租,2200,gongyi
滨河路 正上豪布斯卡 精装一房 家电家具齐全,1,1,33,整租,1200,gongyi
建业百城双气拎包入住,1,1,75,整租,2000,gongyi
恒星花园精装3室，月租2200,3,2,108,整租,2200,gongyi
恒星花园两居室，家具家电齐全拎包入住！随时可看房子。,2,2,95,整租,2200,gongyi
恒星皇家花园 2室2厅1卫 电梯房 月租2200 精装修,2,2,90,整租,2200,gongyi
丁香花园 2室2厅1卫 精装修 电梯双气 月租1800,2,2,117,整租,1800,gongyi
郑商学院附近 建业百城天地 精装一房 可押一付一,1,1,33,整租,1300,gongyi
东方现代城北苑 2室2厅1卫 电梯房 90平 精装修,2,2,90,整租,1900,gongyi
东区双气电梯，超便宜。1600月租，随时看房，手慢无,3,2,100,整租,1600,gongyi
正上豪布斯卡 1室1厅 月租1300  精装修 电梯房有暖气,1,1,33,整租,1300,gongyi
正上豪布斯卡 1室1厅月租1300 电梯房 有暖气,1,1,33,整租,1300,gongyi
正上豪布斯卡 1室1厅月租1300 精装修 电梯有暖气,1,1,33,整租,1300,gongyi
巩义东区一室电梯有暖气。家具家电齐全,1,0,33,整租,1400,gongyi
巩义东区一室电梯有暖气可短租,1,0,41,整租,1400,gongyi
精装修家具家电齐全采光好一室,1,0,33,整租,1300,gongyi
建业百城天地 1室1厅1卫 精装修 电梯房 38平,1,1,38,整租,1300,gongyi
东润峰景精装两室，好楼层落地窗，拎包入住家具家电齐全，干净整,2,2,98,整租,2000,gongyi
正和紫荆城亲和园 3室2厅2卫 电梯房 精装修 132平,3,2,130,整租,2600,gongyi
尚城华府 3室2厅2卫 精装修 电梯房 136平月租2500,3,2,136,整租,2500,gongyi
家具家电齐全精装修三室两厅两卫,3,2,135,整租,2100,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 精装修 33平,1,1,33,整租,1100,gongyi
建业百城天地 1室1厅 精装修有暖气 月租1300 电梯房,1,1,33,整租,1300,gongyi
6小隔壁 锦江国际花园 3室 电梯房 精装修 2200每月,3,2,143,整租,2200,gongyi
嵩山路附近 建业百城天地 精装一房 可押一付一,1,1,33,整租,1200,gongyi
尚城华府 3室2厅1卫 电梯房 精装修 月租2200,3,2,110,整租,2200,gongyi
新兴家园 3室2厅1卫 月租1500 电梯房 精装修,3,2,120,整租,1500,gongyi
丁香花园 3室2厅1卫 精装修 南北通透 配套齐全,3,2,105,整租,2000,gongyi
精装小三室，青龙山香玉学校附近。电梯，可停车，附商业齐全,3,2,108,整租,2000,gongyi
祥云小 3室2厅2卫 142平 精装修 电梯房 月租2400,3,2,142,整租,2400,gongyi
电梯一室公寓家具家电齐全,1,0,33,整租,1300,gongyi
建业百城天地精装修一室  巩义东区电梯带暖气,1,0,33,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 49平 精装修,1,1,48,整租,1500,gongyi
世博一品城 3室2厅1卫 精装修 电梯房 99平,3,2,99,整租,2200,gongyi
巩义 1室1厅1卫,1,1,45,整租,1000,gongyi
朗曼花公馆 2室2厅1卫,2,2,88.9,整租,1800,gongyi
正上豪布斯卡(巩义) 2室1厅1卫,2,1,108,整租,2300,gongyi
巩义市宾馆家属院 4室2厅1卫,4,2,120,整租,1300,gongyi
金城大厦 3室2厅1卫,3,2,110,整租,1000,gongyi
朗曼新城精装三室拎包入住,3,2,118,整租,2400,gongyi
正上豪布斯卡 1室1厅1卫 精装修 配套齐全,1,1,35,整租,1300,gongyi
滨河路 锦江花园旁 精装三房 家电家具齐全 随时看房,3,1,110,整租,2000,gongyi
可压一付一可短租一个月建业百城天地电梯有暖气可做饭,1,0,33,整租,1200,gongyi
豪布斯卡附近 朗曼新城 精装三房 新房出租 家电齐全,3,2,118,整租,2400,gongyi
紫荆路 建业百城天地 精装一房 家电家具齐全 随时入住,1,1,33,整租,1200,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 电梯房 配套齐全,1,1,35,整租,1300,gongyi
正上豪布斯卡(巩义) 1室1厅1卫 36平 配套齐全,1,1,35,整租,1300,gongyi
朗曼玫瑰雅苑电梯精装修,3,2,118,整租,2400,gongyi
正上豪布斯卡 1室1厅月租1300 电梯房 精装修,1,1,35,整租,1300,gongyi
